O.S;"
Status";Código;Descrição;Código;Descrição;Código;Descrição;"
Origem";"
Objeto";Código;Descrição;"
Modelo";Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;"Tempo de
Permanência(h)";Descrição da O.S
151852797;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101515;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 08:33;26/05/2024 07:30;04/05/2024 16:40;200,11;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852800;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101518;John Deere CH670 1LRevamp;1613;11;Colhedora;;;26/04/2024 08:36;26/05/2024 07:30;03/05/2024 14:00;173,39;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM
151852801;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101516;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 08:37;26/05/2024 07:30;03/05/2024 16:30;175,88;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852804;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101565;Colhe Case 9900 Austoft;1567;11;Colhedora;;;26/04/2024 08:39;26/05/2024 07:30;02/05/2024 08:05;143,42;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852805;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101550;Colhe Case 9900 Austoft;1567;11;Colhedora;;;26/04/2024 08:40;26/05/2024 07:30;04/05/2024 10:30;193,82;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852808;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101551;Colhe Case 9900 Austoft;1567;11;Colhedora;;;26/04/2024 08:41;26/05/2024 07:30;04/05/2024 15:30;198,81;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852809;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101552;Colhe Case 9900 Austoft;1567;11;Colhedora;;;26/04/2024 08:42;26/05/2024 07:30;04/05/2024 13:30;196,8;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151852811;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 08:47;26/05/2024 07:30;04/07/2024 13:30;1.660,71;SETOR-TRANSMISSÃO  -  MODELO-REDUÇÃO FINAL (CUBO) JD - ACIONAMENTO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO 
151852813;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117584;John Deere CH570 1L Colhe;1219;11;Colhedora;;;26/04/2024 08:48;26/05/2024 07:30;10/06/2024 08:05;1.079,27;SETOR-CAIXAS DE ENGRENAGENS  -  MODELO-CAIXA 04 FUROS  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-PLANE
151852816;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117587;John Deere CH570 1L Colhe;1219;11;Colhedora;;;26/04/2024 08:51;26/05/2024 07:30;05/06/2024 17:30;968,64;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO FACÃO PICADOR  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151852834;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117587;John Deere CH570 1L Colhe;1219;11;Colhedora;;;26/04/2024 08:57;26/05/2024 07:30;05/07/2024 14:20;1.685,37;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO EXTRATOR PRIMARIO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  - 
151852836;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101511;John Deere CH670 1LRevamp;1613;11;Colhedora;;;26/04/2024 08:58;26/05/2024 07:30;12/07/2024 11:30;1.850,52;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM 
151852837;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465169;John Deere CH570 1L Colhe;1219;11;Colhedora;;;26/04/2024 09:00;26/05/2024 07:30;03/05/2024 14:30;173,49;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO BOJO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFO
151852839;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101512;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 09:01;26/05/2024 07:30;03/07/2024 14:00;1.636,97;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRÁULICA TRANS. EIXO GROSSO LE DENTRO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INF
151852842;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 09:03;26/05/2024 07:30;08/05/2024 09:30;288,44;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO TOPADEIRA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM
151852852;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 09:05;26/05/2024 07:30;14/05/2024 10:00;432,92;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM 
151852853;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101498;John Deere CH670 1LRevamp;1613;11;Colhedora;;;26/04/2024 09:05;26/05/2024 07:30;07/05/2024 10:00;264,9;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM 
151852854;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101499;John Deere CH670 2L Colhe;1191;11;Colhedora;;;26/04/2024 09:07;26/05/2024 07:30;02/05/2024 08:05;142,97;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151854808;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101509;John Deere CH670 1LRevamp;1613;11;Colhedora;;;29/04/2024 07:30;29/05/2024 07:30;02/05/2024 08:05;72,58;SETOR-TRANSMISSÃO  -  MODELO-CAIXA CORTE BASE JD 1 LINHA 3522/CH  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO
151854809;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101509;John Deere CH670 1LRevamp;1613;11;Colhedora;;;29/04/2024 07:30;29/05/2024 07:30;13/06/2024 16:30;1.089,00;SETOR-MOTOR DIESEL  -  MODELO-MOTOR DIESEL JD CH670  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-QUEBROU BLOCO E CARTER QUEBRADO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-8785,8  -  SÉRIE-RG6090B00399  -  ÚLTIMA REVISÃ
151854810;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101509;John Deere CH670 1LRevamp;1613;11;Colhedora;;;29/04/2024 07:30;29/05/2024 07:30;22/05/2024 08:37;553,12;SETOR-MOTOR DIESEL  -  MODELO-MOTOR DIESEL JD 3522  -  MANUTENÇÃO-REPARO PONTUAL  -  FALHA-VIROU TUCHO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-8785,8  -  SÉRIE-RG6090B006453  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  
151855444;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101527;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/04/2024 07:30;30/05/2024 07:30;06/05/2024 10:00;146,5;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM
151855446;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101528;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/04/2024 07:30;30/05/2024 07:30;06/05/2024 11:30;148;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151856411;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465162;John Deere CH570 1L Colhe;1219;11;Colhedora;;;02/05/2024 07:30;02/06/2024 07:30;06/05/2024 08:05;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 18 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  
151856412;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;02/05/2024 07:30;02/06/2024 07:30;06/05/2024 08:05;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 18 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  
151856979;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465169;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:34;03/06/2024 07:30;24/05/2024 13:20;510,77;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151856980;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72120;John Deere CH670 2L Colhe;1191;11;Colhedora;;;03/05/2024 06:35;03/06/2024 07:30;20/06/2024 17:30;1.162,91;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151857011;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465169;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:36;03/06/2024 07:30;15/06/2024 17:00;1.042,39;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO BOJO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-ORDEM EN
151857012;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101510;John Deere CH670 1LRevamp;1613;11;Colhedora;;;03/05/2024 06:37;03/06/2024 07:30;03/07/2024 17:30;1.474,87;SETOR-HIDRÁULICA  -  MODELO-BOMBA PISTÃO CH  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO
151857013;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465161;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:38;03/06/2024 07:30;06/06/2024 17:30;826,86;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO EXTRATOR PRIMARIO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  - 
151857014;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101518;John Deere CH670 1LRevamp;1613;11;Colhedora;;;03/05/2024 06:39;03/06/2024 07:30;07/05/2024 15:00;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO CORTE DE BASE  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151857015;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;139521;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:40;03/06/2024 07:30;04/07/2024 17:30;1.498,82;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO CORTE DE BASE  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151857016;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117584;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:41;03/06/2024 07:30;01/07/2024 11:30;1.420,80;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRÁULICA TRANS. EIXO GROSSO LE DENTRO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INF
151857017;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465201;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:42;03/06/2024 07:30;08/07/2024 11:30;1.588,79;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRÁULICA TRANS. EIXO GROSSO LE DENTRO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INF
151857020;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72123;John Deere CH670 2L Colhe;1191;11;Colhedora;;;03/05/2024 06:45;03/06/2024 07:30;07/05/2024 17:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151857021;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72122;John Deere CH670 2L Colhe;1191;11;Colhedora;;;03/05/2024 06:46;03/06/2024 07:30;06/05/2024 17:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-
151857022;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117584;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:47;03/06/2024 07:30;05/08/2024 17:30;2.266,71;SETOR-CAIXAS DE ENGRENAGENS  -  MODELO-CAIXA 04 FUROS  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151857023;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117587;John Deere CH570 1L Colhe;1219;11;Colhedora;;;03/05/2024 06:48;03/06/2024 07:30;10/06/2024 17:30;922,68;SETOR-TRANSMISSÃO  -  MODELO-REDUÇÃO FINAL (CUBO) JD - ACIONAMENTO  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO 
151857101;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;03/05/2024 07:55;03/06/2024 07:30;03/06/2024 08:05;744,17;SETOR-TRANSMISSÃO  -  MODELO-CAIXA CORTE BASE JD 1 LINHA 3522/CH  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO
